Time (s),Cart Position (m),Cart Velocity (m/s),Pole Angle (rad),Pole Angular Velocity (rad/s),Control Input (N),Q0,Q1,Q2,Q3,R
1740039091.8500,-0.0399,0.2038,0.0310,-0.3702,-4.0298,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.8600,-0.0379,0.2965,0.0274,-0.5043,-7.0909,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.8701,-0.0350,0.2551,0.0226,-0.4370,-6.3604,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.8800,-0.0323,0.3670,0.0180,-0.6006,-10.1297,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.8900,-0.0288,0.3085,0.0122,-0.5088,-9.0411,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.9000,-0.0254,0.4248,0.0068,-0.6803,-13.0780,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.9100,-0.0219,0.3048,0.0010,-0.4979,-10.2280,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.9200,-0.0187,0.4026,-0.0042,-0.6432,-13.7367,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.9300,-0.0153,0.2790,-0.0096,-0.4570,-10.7754,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.9400,-0.0124,0.3663,-0.0144,-0.5884,-13.9636,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.9500,-0.0094,0.2430,-0.0192,-0.4043,-10.9862,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.9600,-0.0070,0.2971,-0.0233,-0.4874,-13.1496,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.9700,-0.0047,0.1835,-0.0272,-0.3194,-10.3822,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.9800,-0.0030,0.1947,-0.0302,-0.3394,-11.1880,4.5511,0.1024,10.2400,0.1024,0.0225
1740039091.9900,-0.0015,0.1010,-0.0329,-0.2027,-8.8764,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.0000,-0.0008,0.0996,-0.0345,-0.2045,-9.1556,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.0101,-0.0000,0.0384,-0.0362,-0.1174,-7.6981,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.0201,0.0001,0.0188,-0.0370,-0.0931,-7.3776,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.0300,0.0001,-0.0298,-0.0376,-0.0255,-6.1752,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.0400,-0.0005,-0.0712,-0.0376,0.0310,-5.1031,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.0500,-0.0014,-0.1061,-0.0370,0.0777,-4.1640,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.0633,-0.0027,-0.1608,-0.0359,0.1541,-2.5753,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.0700,-0.0041,-0.1835,-0.0345,0.1836,-1.8542,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.0801,-0.0061,-0.2235,-0.0324,0.2381,-0.5753,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.0900,-0.0083,-0.2172,-0.0301,0.2233,-0.6192,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.1000,-0.0106,-0.2617,-0.0277,0.2850,0.8497,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.1101,-0.0131,-0.2429,-0.0251,0.2522,0.5030,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.1202,-0.0154,-0.3067,-0.0226,0.3440,2.5830,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.1301,-0.0182,-0.2930,-0.0195,0.3197,2.4617,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.1400,-0.0211,-0.3183,-0.0163,0.3541,3.5028,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.1500,-0.0241,-0.2772,-0.0132,0.2892,2.6029,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.1600,-0.0268,-0.2965,-0.0103,0.3156,3.4525,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.1700,-0.0297,-0.2678,-0.0073,0.2703,2.9173,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.1800,-0.0324,-0.2923,-0.0046,0.3054,3.9266,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.1900,-0.0351,-0.2496,-0.0019,0.2400,2.9656,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.2000,-0.0375,-0.2437,0.0003,0.2303,3.0460,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.2100,-0.0397,-0.2101,0.0024,0.1795,2.2922,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.2200,-0.0418,-0.2141,0.0041,0.1853,2.6159,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.2301,-0.0438,-0.1853,0.0057,0.1424,1.9683,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.2401,-0.0456,-0.2101,0.0072,0.1800,2.8859,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.2500,-0.0476,-0.1795,0.0087,0.1348,2.1906,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.2600,-0.0492,-0.1517,0.0099,0.0941,1.5314,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.2732,-0.0501,-0.1411,0.0104,0.0790,1.2983,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.2800,-0.0517,-0.1184,0.0111,0.0466,0.7562,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.2901,-0.0528,-0.1074,0.0115,0.0316,0.5082,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.3001,-0.0536,-0.0911,0.0117,0.0084,0.0767,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.3100,-0.0539,-0.0860,0.0117,0.0014,-0.0584,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.3200,-0.0548,-0.0831,0.0117,-0.0012,-0.1093,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.3301,-0.0557,-0.0810,0.0117,-0.0024,-0.1347,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.3400,-0.0565,-0.0767,0.0116,-0.0072,-0.2329,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.3500,-0.0572,-0.0762,0.0116,-0.0062,-0.2213,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.3600,-0.0580,-0.0889,0.0116,0.0145,0.1879,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.3700,-0.0589,-0.0846,0.0117,0.0098,0.1105,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.3800,-0.0599,-0.1195,0.0120,0.0638,1.2073,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.3900,-0.0610,-0.1060,0.0125,0.0452,0.9117,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.4001,-0.0619,-0.1302,0.0129,0.0828,1.7061,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.4101,-0.0633,-0.1191,0.0138,0.0682,1.5349,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.4200,-0.0645,-0.1283,0.0145,0.0838,1.9300,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.4304,-0.0656,-0.1162,0.0152,0.0674,1.7008,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.4400,-0.0667,-0.1265,0.0159,0.0849,2.1343,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.4500,-0.0679,-0.1113,0.0166,0.0643,1.8359,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.4600,-0.0690,-0.1017,0.0172,0.0523,1.6757,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.4701,-0.0694,-0.0968,0.0174,0.0457,1.5760,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.4800,-0.0704,-0.0706,0.0177,0.0095,0.9207,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.4900,-0.0710,-0.0617,0.0178,-0.0013,0.7225,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.5000,-0.0716,-0.0368,0.0176,-0.0361,0.0326,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.5100,-0.0719,-0.0361,0.0173,-0.0344,0.0319,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.5200,-0.0721,0.0069,0.0167,-0.0963,-1.2431,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.5300,-0.0721,-0.0041,0.0159,-0.0771,-0.9641,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.5400,-0.0721,0.0239,0.0152,-0.1173,-1.8280,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.5500,-0.0718,0.0149,0.0141,-0.1013,-1.6495,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.5600,-0.0715,0.0733,0.0128,-0.1866,-3.4722,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.5700,-0.0710,0.0423,0.0112,-0.1379,-2.7121,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.5800,-0.0704,0.0885,0.0097,-0.2052,-4.2205,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.5900,-0.0697,0.0513,0.0079,-0.1474,-3.3038,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.6001,-0.0693,0.0912,0.0067,-0.2062,-4.6117,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.6101,-0.0680,0.0916,0.0039,-0.2050,-4.9425,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.6201,-0.0670,0.1369,0.0017,-0.2719,-6.5270,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.6300,-0.0659,0.1012,-0.0005,-0.2175,-5.7520,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.6400,-0.0647,0.1649,-0.0031,-0.3127,-7.9418,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.6500,-0.0635,0.1029,-0.0054,-0.2195,-6.4186,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.6600,-0.0625,0.1259,-0.0075,-0.2543,-7.3754,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.6701,-0.0619,0.1106,-0.0087,-0.2315,-7.0944,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.6801,-0.0609,0.1099,-0.0110,-0.2313,-7.3907,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.6900,-0.0600,0.0550,-0.0131,-0.1502,-6.0913,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.7000,-0.0595,0.0595,-0.0145,-0.1586,-6.4513,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.7100,-0.0592,0.0074,-0.0157,-0.0822,-5.1229,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.7200,-0.0592,-0.0006,-0.0164,-0.0724,-5.0384,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.7300,-0.0594,-0.0391,-0.0168,-0.0169,-4.0270,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.7400,-0.0599,-0.0404,-0.0169,-0.0175,-4.0744,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.7500,-0.0605,-0.0697,-0.0168,0.0241,-3.2782,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.7600,-0.0614,-0.1258,-0.0162,0.1057,-1.6305,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.7733,-0.0627,-0.1326,-0.0151,0.1132,-1.3687,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.7800,-0.0640,-0.2074,-0.0138,0.2235,0.9371,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.7900,-0.0660,-0.1910,-0.0117,0.1963,0.6433,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.8000,-0.0681,-0.2399,-0.0096,0.2674,2.2905,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.8100,-0.0703,-0.2118,-0.0071,0.2233,1.7119,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.8200,-0.0726,-0.2869,-0.0046,0.3343,4.1948,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.8300,-0.0753,-0.2422,-0.0016,0.2660,3.2145,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.8401,-0.0779,-0.3171,0.0013,0.3774,5.7586,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.8500,-0.0807,-0.2593,0.0046,0.2901,4.4548,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.8600,-0.0834,-0.2959,0.0076,0.3450,5.8981,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.8732,-0.0858,-0.2439,0.0103,0.2673,4.7163,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.8800,-0.0879,-0.2741,0.0127,0.3134,5.9233,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.8908,-0.0905,-0.2328,0.0156,0.2527,5.1038,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.9000,-0.0928,-0.2498,0.0180,0.2798,5.9488,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.9101,-0.0945,-0.2243,0.0199,0.2429,5.4682,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.9200,-0.0968,-0.2138,0.0223,0.2299,5.5310,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.9301,-0.0986,-0.1633,0.0242,0.1568,4.3529,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.9401,-0.0996,-0.1386,0.0251,0.1221,3.8033,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.9501,-0.1010,-0.1025,0.0262,0.0717,2.9695,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.9603,-0.1015,-0.0918,0.0265,0.0578,2.7552,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.9702,-0.1024,-0.0669,0.0270,0.0248,2.1866,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.9800,-0.1027,-0.0300,0.0270,-0.0279,1.1676,4.5511,0.1024,10.2400,0.1024,0.0225
1740039092.9901,-0.1029,-0.0166,0.0266,-0.0439,0.8237,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.0000,-0.1028,0.0568,0.0258,-0.1501,-1.3380,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.0101,-0.1023,0.0425,0.0244,-0.1245,-0.9865,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.0200,-0.1018,0.0688,0.0231,-0.1599,-1.8286,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.0300,-0.1013,0.0503,0.0216,-0.1285,-1.3725,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.0401,-0.1008,0.0781,0.0206,-0.1675,-2.2550,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.0501,-0.0996,0.1231,0.0183,-0.2315,-3.7812,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.0600,-0.0983,0.1535,0.0157,-0.2735,-4.9106,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.0701,-0.0970,0.1079,0.0134,-0.2022,-3.7953,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.0800,-0.0958,0.1440,0.0113,-0.2539,-5.0612,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.0900,-0.0947,0.0979,0.0092,-0.1825,-3.9231,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.1000,-0.0937,0.0897,0.0074,-0.1684,-3.8659,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.1100,-0.0930,0.0554,0.0060,-0.1154,-2.9982,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.1200,-0.0926,0.0289,0.0051,-0.0745,-2.3090,4.5511,0.1024,10.2400,0.1024,0.0225
1740039093.1300,-0.0924,0.0093,0.0045,-0.0442,-1.3841,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.1400,-0.0925,-0.0312,0.0043,0.0172,-0.3210,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.1500,-0.0928,-0.0327,0.0045,0.0201,-0.2484,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.1600,-0.0933,-0.0779,0.0049,0.0885,1.0074,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.1701,-0.0940,-0.0672,0.0057,0.0730,0.8225,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.1800,-0.0949,-0.1223,0.0067,0.1563,2.4017,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.1901,-0.0960,-0.0990,0.0081,0.1220,1.9500,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.2000,-0.0971,-0.1536,0.0095,0.2048,3.5720,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.2100,-0.0984,-0.1200,0.0113,0.1553,2.9009,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.2200,-0.0998,-0.1726,0.0131,0.2356,4.5132,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.2300,-0.1013,-0.1311,0.0151,0.1747,3.6703,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.2401,-0.1023,-0.1579,0.0165,0.2164,4.5696,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.2500,-0.1040,-0.1441,0.0187,0.1976,4.4938,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.2600,-0.1054,-0.1658,0.0207,0.2325,5.3375,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.2700,-0.1068,-0.1186,0.0227,0.1641,4.3624,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.2800,-0.1079,-0.1126,0.0242,0.1582,4.4414,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.2900,-0.1088,-0.0747,0.0255,0.1046,3.6566,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.3000,-0.1094,-0.0480,0.0263,0.0680,3.1233,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.3100,-0.1097,-0.0231,0.0268,0.0344,2.6080,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.3200,-0.1097,0.0248,0.0268,-0.0336,1.4381,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.3300,-0.1095,0.0336,0.0265,-0.0427,1.2598,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.3400,-0.1089,0.1008,0.0257,-0.1395,-0.5071,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.3500,-0.1079,0.0913,0.0244,-0.1211,-0.3027,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.3600,-0.1067,0.1730,0.0228,-0.2398,-2.5452,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.3700,-0.1052,0.1448,0.0207,-0.1936,-1.9452,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.3800,-0.1035,0.2135,0.0184,-0.2932,-3.9209,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.3901,-0.1016,0.1731,0.0159,-0.2293,-3.0599,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.4000,-0.0996,0.2550,0.0133,-0.3492,-5.4413,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.4100,-0.0980,0.2172,0.0110,-0.2906,-4.6395,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.4200,-0.0959,0.2350,0.0083,-0.3150,-5.3629,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.4300,-0.0937,0.1963,0.0053,-0.2549,-4.6122,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.4400,-0.0916,0.2701,0.0025,-0.3644,-6.8375,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.4503,-0.0916,0.2701,0.0025,-0.3644,-6.8375,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.4600,-0.0882,0.2274,-0.0019,-0.2989,-6.1625,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.4701,-0.0859,0.1811,-0.0049,-0.2289,-5.2559,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.4801,-0.0852,0.1616,-0.0057,-0.1997,-4.8331,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.4901,-0.0835,0.1367,-0.0079,-0.1628,-4.4194,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.5001,-0.0822,0.1302,-0.0093,-0.1539,-4.4260,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.5105,-0.0813,0.1041,-0.0104,-0.1155,-3.8723,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.5201,-0.0804,0.0635,-0.0114,-0.0561,-2.9327,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.5300,-0.0799,0.0387,-0.0117,-0.0204,-2.3505,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.5401,-0.0797,-0.0072,-0.0116,0.0468,-1.1667,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.5500,-0.0798,-0.0215,-0.0110,0.0663,-0.7630,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.5600,-0.0802,-0.0774,-0.0101,0.1484,0.7759,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.5700,-0.0811,-0.0787,-0.0085,0.1486,0.9438,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.5800,-0.0822,-0.1836,-0.0066,0.3043,3.8889,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.5901,-0.0852,-0.2911,-0.0017,0.4635,7.2225,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.6002,-0.0880,-0.4000,0.0027,0.6257,10.5653,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.6113,-0.0912,-0.3566,0.0076,0.5597,9.9411,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.6200,-0.0952,-0.3972,0.0139,0.6206,11.7102,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.6301,-0.0989,-0.3212,0.0197,0.5072,10.3585,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.6401,-0.1021,-0.4179,0.0249,0.6540,13.5236,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.6500,-0.1060,-0.3361,0.0310,0.5334,12.0932,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.6600,-0.1094,-0.3963,0.0364,0.6272,14.3544,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.6700,-0.1126,-0.2701,0.0416,0.4419,11.6973,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.6800,-0.1151,-0.2842,0.0457,0.4682,12.6485,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.6901,-0.1174,-0.1764,0.0496,0.3124,10.3635,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.7000,-0.1192,-0.2323,0.0528,0.4027,12.3452,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.7101,-0.1208,-0.1395,0.0557,0.2699,10.3724,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.7200,-0.1219,-0.1265,0.0581,0.2580,10.4698,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.7303,-0.1227,-0.0428,0.0600,0.1407,8.6702,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.7400,-0.1229,0.0034,0.0610,0.0800,7.7650,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.7500,-0.1225,0.0605,0.0614,0.0033,6.5137,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.7600,-0.1217,0.0989,0.0611,-0.0452,5.6901,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.7700,-0.1205,0.1360,0.0604,-0.0915,4.8555,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.7800,-0.1187,0.2329,0.0590,-0.2275,2.3649,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.7900,-0.1164,0.2387,0.0567,-0.2270,2.1837,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.8000,-0.1136,0.3529,0.0539,-0.3893,-0.9243,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.8133,-0.1102,0.3285,0.0502,-0.3439,-0.4679,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.8201,-0.1072,0.4442,0.0469,-0.5107,-3.7226,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.8301,-0.1030,0.3947,0.0423,-0.4284,-2.7304,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.8400,-0.0988,0.4884,0.0377,-0.5618,-5.5357,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.8500,-0.0943,0.4234,0.0326,-0.4575,-4.2063,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.8600,-0.0898,0.5294,0.0277,-0.6106,-7.4009,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.8700,-0.0849,0.4487,0.0223,-0.4841,-5.7277,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.8800,-0.0808,0.5122,0.0178,-0.5754,-7.7916,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.8900,-0.0759,0.4548,0.0124,-0.4854,-6.7705,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.9000,-0.0714,0.5010,0.0076,-0.5518,-8.4362,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.9100,-0.0666,0.4389,0.0025,-0.4562,-7.2942,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.9200,-0.0624,0.4476,-0.0018,-0.4679,-7.9541,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.9301,-0.0582,0.3845,-0.0061,-0.3724,-6.7243,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.9400,-0.0545,0.3907,-0.0096,-0.3819,-7.2624,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.9500,-0.0509,0.3338,-0.0130,-0.2970,-6.1378,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.9600,-0.0477,0.3303,-0.0158,-0.2931,-6.3688,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.9700,-0.0447,0.2682,-0.0182,-0.2016,-5.0215,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.9800,-0.0424,0.2514,-0.0198,-0.1783,-4.7891,3.6409,0.0819,8.1920,0.0819,0.0338
1740039093.9901,-0.0399,0.2056,-0.0214,-0.1125,-3.8083,3.6409,0.0819,8.1920,0.0819,0.0338
1740039094.0001,-0.0381,0.1526,-0.0222,-0.0359,-2.5450,3.6409,0.0819,8.1920,0.0819,0.0338
1740039094.0101,-0.0367,0.1280,-0.0224,-0.0022,-1.9747,3.6409,0.0819,8.1920,0.0819,0.0338
1740039094.0201,-0.0358,0.0946,-0.0222,0.0453,-1.1290,3.6409,0.0819,8.1920,0.0819,0.0338
1740039094.0303,-0.0351,0.0780,-0.0217,0.0672,-0.6888,3.6409,0.0819,8.1920,0.0819,0.0338
1740039094.0402,-0.0344,0.0252,-0.0207,0.1426,0.7463,3.6409,0.0819,8.1920,0.0819,0.0338
1740039094.0501,-0.0342,0.0295,-0.0197,0.1337,0.6909,3.6409,0.0819,8.1920,0.0819,0.0338
1740039094.0601,-0.0341,-0.0408,-0.0181,0.2360,2.6640,3.6409,0.0819,8.1920,0.0819,0.0338
1740039094.0701,-0.0344,-0.0194,-0.0161,0.2011,2.2584,3.6409,0.0819,8.1920,0.0819,0.0338
1740039094.0802,-0.0347,-0.0851,-0.0141,0.2970,4.1685,3.6409,0.0819,8.1920,0.0819,0.0338
1740039094.0900,-0.0355,-0.0657,-0.0112,0.2651,3.9260,3.6409,0.0819,8.1920,0.0819,0.0338
1740039094.1000,-0.0363,-0.1222,-0.0084,0.3476,5.6818,3.6409,0.0819,8.1920,0.0819,0.0338
1740039094.1100,-0.0372,-0.0721,-0.0054,0.2706,4.6615,3.6409,0.0819,8.1920,0.0819,0.0338
1740039094.1212,-0.0374,-0.0640,-0.0048,0.2581,4.4996,3.6409,0.0819,8.1920,0.0819,0.0338
